   137.000000       1.42485648E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m3/science/875626p_10.fits
   106.000000       2.19434762E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1p3/science/762829p_10.fits
   73.0000000       9.24743581E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m2/science/831273p_10.fits
   383.000000       1.83029057E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729723p_10.fits
   76.0000000       7.08785228E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m2/science/831276p_10.fits
   173.000000       6.59766374E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m0/science/879991p_10.fits
   154.000000       5.52316778E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p2/science/820494p_10.fits
   277.000000       8.01747738E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p3/science/881265p_10.fits
   159.000000       5.43963833E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p2/science/820499p_10.fits
   327.000000       1.66251761E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761481p_10.fits
   24.0000000       5.47433046E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m3/science/863916p_10.fits
   174.000000       6.15798053E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m1/science/879747p_10.fits
   23.0000000       4.92211802E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m3/science/863915p_10.fits
   157.000000       5.24221468E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p2/science/820497p_10.fits
   376.000000       6.48171044E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963138p_10.fits
   248.000000       7.96303793E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m3/science/880196p_10.fits
   295.000000       1.36252274E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m2/science/830981p_10.fits
   397.000000       2.06107477E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p3/science/715232p_10.fits
   368.000000       5.45486182E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m3/science/875619p_10.fits
   365.000000       5.89102165E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m3/science/875616p_10.fits
   87.0000000       5.89193332E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m4/science/964008p_10.fits
   70.0000000       6.72023525E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m2/science/831270p_10.fits
   240.000000       6.42915184E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m2/science/880202p_10.fits
   377.000000       9.19394777E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729717p_10.fits
   210.000000       5.81753920E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p2/science/880094p_10.fits
   279.000000       7.95010128E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p3/science/881267p_10.fits
   207.000000       7.49339451E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p1/science/880091p_10.fits
   251.000000       6.17244732E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m3/science/880199p_10.fits
   367.000000       5.93394288E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m3/science/875618p_10.fits
   133.000000       1.12820882E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m3/science/875622p_10.fits
   195.000000       6.70695008E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879643p_10.fits
   209.000000       7.47119921E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p1/science/880093p_10.fits
   238.000000       7.27029255E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m2/science/880200p_10.fits
   278.000000       7.94262160E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p3/science/881266p_10.fits
   323.000000       1.75694498E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761477p_10.fits
   243.000000       2.95524881E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m2/science/880205p_10.fits
   375.000000       6.91935202E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963137p_10.fits
   135.000000       8.91721502E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m3/science/875624p_10.fits
   439.000000       4.31892491E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p3p1/science/1030212p_10.fits
   71.0000000       7.09687592E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m2/science/831271p_10.fits
   194.000000       6.61031081E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879642p_10.fits
   386.000000       5.41826419E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p2/science/727468p_10.fits
   153.000000       5.53674690E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p2/science/820493p_10.fits
   175.000000       6.55537806E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m1/science/879748p_10.fits
   342.000000       5.96043828E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m0/science/816763p_10.fits
   219.000000       6.71047674E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p3/science/880103p_10.fits
   381.000000       1.82979813E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729721p_10.fits
   254.000000       1.35113340E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m4/science/1030577p_10.fits
   192.000000       5.62017631E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879640p_10.fits
   171.000000       8.70386284E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m0/science/879989p_10.fits
   165.000000       6.51025257E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820414p_10.fits
   176.000000       7.09478045E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m1/science/879749p_10.fits
   191.000000       5.71649252E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879639p_10.fits
   29.0000000       7.65754303E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963764p_10.fits
   138.000000       4.14040498E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m3/science/875627p_10.fits
   239.000000       7.12153633E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m2/science/880201p_10.fits
   72.0000000       7.20503740E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m2/science/831272p_10.fits
   205.000000       6.75352421E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p1/science/880089p_10.fits
   364.000000       6.18924387E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m3/science/875614p_10.fits
   245.000000       5.99205850E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m3/science/880193p_10.fits
   170.000000       6.74678304E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m0/science/879988p_10.fits
   246.000000       6.00465210E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m3/science/880194p_10.fits
   374.000000       8.71793236E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963136p_10.fits
   32.0000000       6.90940142E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963767p_10.fits
   113.000000       4.34555623E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m0/science/821605p_10.fits
   31.0000000       6.74772164E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963766p_10.fits
   213.000000       9.69563407E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p2/science/880097p_10.fits
   61.0000000       1.67262473E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m0/science/820407p_10.fits
   347.000000       6.23045926E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m0/science/816768p_10.fits
   77.0000000       6.76113850E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m3/science/875433p_10.fits
   5.00000000       6.04043307E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m0/science/819723p_10.fits
   136.000000       7.52459673E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m3/science/875625p_10.fits
   369.000000       6.57819619E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m3/science/875620p_10.fits
   1.00000000       1.05963074E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m0/science/819719p_10.fits
   378.000000       1.74009343E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729718p_10.fits
   89.0000000       4.33366688E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m4/science/964010p_10.fits
   34.0000000       4.34561662E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963769p_10.fits
   320.000000       5.99317282E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m4/science/963762p_10.fits
   351.000000       5.92910983E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m1/science/826731p_10.fits
   310.000000       5.08508929E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m3/science/875487p_10.fits
   256.000000       8.00274647E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m4/science/1030579p_10.fits
   271.000000       1.17419731E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p2/science/881259p_10.fits
   438.000000       9.53387062E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p3p1/science/1030211p_10.fits
   324.000000       1.67014077E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761478p_10.fits
   343.000000       6.00876847E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m0/science/816764p_10.fits
   57.0000000       3.90306604E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m0/science/820403p_10.fits
   349.000000       5.47899908E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m1/science/826729p_10.fits
   288.000000       1.17717416E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m1/science/826637p_10.fits
   203.000000       7.09638553E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p1/science/880087p_10.fits
   272.000000       7.45262951E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p2/science/881260p_10.fits
   166.000000       6.61978338E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820415p_10.fits
   379.000000       1.85009354E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729719p_10.fits
   396.000000       4.41957964E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p3/science/715231p_10.fits
   88.0000000       8.12807644E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m4/science/964009p_10.fits
   80.0000000       8.94733384E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m3/science/875436p_10.fits
   188.000000       9.05145353E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879636p_10.fits
   59.0000000       1.13321515E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m0/science/820405p_10.fits
   380.000000       7.57843663E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729720p_10.fits
   193.000000       7.07477957E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879641p_10.fits
   82.0000000       1.01838348E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m3/science/875438p_10.fits
   164.000000       6.07560105E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820413p_10.fits
   90.0000000       6.54310061E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m4/science/964011p_10.fits
   255.000000       1.76754416E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m4/science/1030578p_10.fits
   6.00000000       5.65758273E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m0/science/819724p_10.fits
   331.000000       1.96691821E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p2/science/760936p_10.fits
   190.000000       9.90906556E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m3/science/879638p_10.fits
   184.000000       6.48993810E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m2/science/879647p_10.fits
   161.000000       6.53201569E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820410p_10.fits
   325.000000       2.23090683E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761479p_10.fits
   186.000000       5.80596352E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m2/science/879649p_10.fits
   326.000000       1.86755176E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761480p_10.fits
   309.000000       5.43245806E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m3/science/875486p_10.fits
   112.000000       5.80784446E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m0/science/821604p_10.fits
   33.0000000       7.52866254E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963768p_10.fits
   252.000000       1.52451612E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m4/science/1030575p_10.fits
   28.0000000       6.37361736E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963763p_10.fits
   204.000000       6.05003843E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p1/science/880088p_10.fits
   371.000000       6.34857133E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963133p_10.fits
   4.00000000       6.08189839E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m0/science/819722p_10.fits
   30.0000000       6.33551608E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m4/science/963765p_10.fits
   345.000000       6.76653945E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m0/science/816766p_10.fits
   253.000000       2.01083836E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m4/science/1030576p_10.fits
   169.000000       7.24094789E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m0/science/879987p_10.fits
   249.000000       1.31737106E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m3/science/880197p_10.fits
   333.000000       1.62781289E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p2/science/760938p_10.fits
   373.000000       5.97632461E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963135p_10.fits
   214.000000       6.09997514E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p2/science/880098p_10.fits
   16.0000000       5.35736472E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m2/science/831162p_10.fits
   223.000000       6.44394677E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p3/science/880107p_10.fits
   181.000000       4.86817080E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m2/science/879644p_10.fits
   56.0000000       8.60850210E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m0/science/820402p_10.fits
   370.000000       3.48657602E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963132p_10.fits
   162.000000       4.98499954E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820411p_10.fits
   21.0000000       6.57660785E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m3/science/863913p_10.fits
   20.0000000       8.52653102E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m2/science/831166p_10.fits
   183.000000       5.25542891E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m2/science/879646p_10.fits
   232.000000       6.03258122E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m1/science/880210p_10.fits
   62.0000000       1.40576973E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m0/science/820408p_10.fits
   319.000000       7.71299747E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m4/science/963761p_10.fits
   222.000000       6.92578396E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p3/science/880106p_10.fits
   389.000000       1.81737181E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p2/science/727471p_10.fits
   286.000000       5.12685860E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m0/science/819875p_10.fits
   211.000000       6.33324889E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p2/science/880095p_10.fits
   185.000000       6.85845080E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m2/science/879648p_10.fits
   167.000000       6.03378721E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m0/science/879985p_10.fits
   155.000000       5.32148661E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p2/science/820495p_10.fits
   108.000000       1.76352070E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1p3/science/762832p_10.fits
   283.000000       1.05496251E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m0/science/819872p_10.fits
   81.0000000       1.75087829E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m3/science/875437p_10.fits
   340.000000       2.21312497E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p3/science/758571p_10.fits
   321.000000       2.33021914E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761475p_10.fits
   270.000000       6.76470809E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p2/science/881258p_10.fits
   437.000000       5.33334794E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p3p1/science/1030210p_10.fits
   52.0000000       1.82409858E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0p3/science/762393p_10.fits
   496.000000       8.88130235E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p4p2/science/1030213p_10.fits
   93.0000000       1.17103758E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1p1/science/821588p_10.fits
   25.0000000       6.11588330E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m3/science/863917p_10.fits
   134.000000       8.28105403E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m3/science/875623p_10.fits
   27.0000000       5.26343938E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m3/science/863919p_10.fits
   60.0000000       7.47189115E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m0/science/820406p_10.fits
   372.000000       6.37471094E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m4/science/963134p_10.fits
   306.000000       5.78641193E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m3/science/875445p_10.fits
   297.000000       7.53920685E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m2/science/831153p_10.fits
   156.000000       5.60201188E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p2/science/820496p_10.fits
   363.000000       6.50780858E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m3/science/875613p_10.fits
   2.00000000       5.55827610E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m0/science/819720p_10.fits
   114.000000       5.05271528E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m0/science/821606p_10.fits
   212.000000       7.43428463E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p2/science/880096p_10.fits
   382.000000       1.91424071E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p1/science/729722p_10.fits
   403.000000       6.13168304E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p3m1/science/826751p_10.fits
   395.000000       2.47346412E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p3/science/715230p_10.fits
   126.000000       2.20998027E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m2/science/827409p_10.fits
   453.000000       1.93166110E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p3p3/science/719957p_10.fits
   26.0000000       7.19195086E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m3/science/863918p_10.fits
   330.000000       1.97324101E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p2/science/760935p_10.fits
   163.000000       6.01256324E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820412p_10.fits
   83.0000000       5.82496832E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1m3/science/875439p_10.fits
   461.000000       6.24949098E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p4m2/science/826965p_10.fits
   168.000000       5.75428712E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m0/science/879986p_10.fits
   242.000000       6.41386796E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m2/science/880204p_10.fits
   200.000000       1.17903190E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m4/science/964854p_10.fits
   91.0000000       4.01652651E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m1p1/science/821586p_10.fits
   322.000000       2.12321203E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p1/science/761476p_10.fits
   221.000000       7.40858159E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3p3/science/880105p_10.fits
   197.000000       6.36023615E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m3m4/science/964851p_10.fits
   359.000000       6.58123681E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m2/science/827321p_10.fits
   353.000000       7.53694330E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m1/science/826733p_10.fits
   12.0000000       2.83643394E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m0m1/science/826524p_10.fits
   236.000000       6.01490974E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m1/science/880214p_10.fits
   390.000000       2.33287879E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2p2/science/727472p_10.fits
   244.000000       8.79747604E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m2/science/880206p_10.fits
   341.000000       2.30815800E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1p3/science/758572p_10.fits
   233.000000       5.97882608E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m1/science/880211p_10.fits
   344.000000       6.23163869E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p2m0/science/816765p_10.fits
   290.000000       6.01619213E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m1/science/826639p_10.fits
   258.000000       6.68568711E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4m4/science/1030581p_10.fits
   308.000000       5.47722120E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m3/science/875447p_10.fits
   273.000000       7.19398304E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m4p3/science/881261p_10.fits
   139.000000       2.32519116E-03 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2m4/science/964843p_10.fits
   160.000000       6.58422796E-05 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1m2p3/science/820409p_10.fits
   294.000000       5.73641679E-04 /lustre/home/acct-phyzj/phyzj/CFHT/i/w1p1m2/science/830980p_10.fits
